"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
118.5,2855.6777258045,2850.575575,2686.620577625,3047.20726575,360.586688125,13.524657895,0.17691785612651
119.5,2869.2023836995,2862.4731,2693.735930125,3072.0905775,378.354647375,13.524657895,0.17691785612651
120.5,2882.7270415945,2874.416755,2702.832067325,3101.44398825,398.611920925,13.524657895,0.17691785612651
121.5,2896.2516994895,2885.3350125,2706.47481875,3130.18471125,423.7098925,13.524657895,0.17691785612651
122.5,2909.7763573845,2896.84545,2716.692311125,3159.44999125,442.757680125001,13.524657895,0.17691785612651
123.5,2923.3010152795,2909.75439,2724.672590125,3191.9564745,467.283884375,13.524657895,0.17691785612651
124.5,2940.98459367563,2925.45093,2743.6955545,3216.209796125,472.514241625,21.84249889725,0.0972577786737935
125.5,2962.82709257287,2948.275115,2760.37002175,3228.774953875,468.404932125,21.84249889725,0.0972577786737935
126.5,2984.66959147012,2972.633175,2774.681225,3245.07017375,470.388948750001,21.84249889725,0.0972577786737935
127.5,3006.51209036738,2997.38866,2784.47493825,3265.15214375,480.677205500001,21.84249889725,0.0972577786737935
128.5,3028.35458926462,3022.3911,2800.721571625,3288.63468375,487.913112125,21.84249889725,0.0972577786737935
129.5,3050.19708816187,3045.315425,2811.75268775,3314.97416025,503.2214725,21.84249889725,0.0972577786737935
130.5,3072.03958705913,3067.618355,2824.28218075,3343.6788275,519.39664675,21.84249889725,0.0972577786737935
131.5,3093.88208595637,3090.145555,2833.844604375,3372.56083,538.716225625,21.84249889725,0.0972577786737935
132.5,3115.72458485362,3111.59895,2839.6053685,3406.0827175,566.477349,21.84249889725,0.0972577786737935
133.5,3137.56708375088,3132.2471,2845.10024275,3444.069875,598.969632249999,21.84249889725,0.0972577786737935
134.5,3159.40958264812,3152.786925,2849.63678125,3483.2563025,633.61952125,21.84249889725,0.0972577786737935
135.5,3181.25208154537,3172.19877,2857.3940535,3519.21024875,661.81619525,21.84249889725,0.0972577786737935
136.5,3203.09458044263,3193.267975,2862.697163625,3556.500604,693.803440375,21.84249889725,0.0972577786737935
137.5,3224.93707933987,3214.3742,2867.835542925,3594.14876,726.313217075,21.84249889725,0.0972577786737935
138.5,3246.77957823712,3235.662975,2873.591477775,3637.81271825,764.221240475,21.84249889725,0.0972577786737935
139.5,3268.62207713438,3256.39486,2876.97200625,3677.640175,800.66816875,21.84249889725,0.0972577786737935
140.5,3290.46457603162,3276.7820675,2879.9261495,3721.96168125,842.03553175,21.84249889725,0.0972577786737935
141.5,3312.30707492887,3296.76428,2884.225038125,3766.55874975,882.333711625,21.84249889725,0.0972577786737935
142.5,3334.14957382613,3316.130675,2888.525408625,3812.221166,923.695757375,21.84249889725,0.0972577786737935
143.5,3355.99207272337,3337.192025,2890.671444125,3858.25576875,967.584324625001,21.84249889725,0.0972577786737935
144.5,3379.15436883022,3360.193455,2914.186595,3885.29638225,971.109787250001,24.48209331645,0.0730362749057611
145.5,3403.63646214668,3383.6217,2954.723466,3895.69372975,940.97026375,24.48209331645,0.0730362749057611
146.5,3428.11855546313,3407.05685,2995.09696,3903.582590625,908.485630624999,24.48209331645,0.0730362749057611
147.5,3452.60064877957,3429.28565,3035.29063625,3914.42499125,879.134355,24.48209331645,0.0730362749057611
148.5,3477.08274209602,3453.4014,3078.96863875,3925.333622625,846.364983875,24.48209331645,0.0730362749057611
149.5,3501.56483541248,3477.7550325,3120.59762125,3937.634011375,817.036390125001,24.48209331645,0.0730362749057611
150.5,3526.04692872893,3504.169765,3158.0234025,3948.093891625,790.070489125,24.48209331645,0.0730362749057611
